
1689,5.00,46.0,0.00,0.0209,0.00753,14.7,1.00
1690,14.0,187,0.00,0.0505,0.00423,39.4,1.00
1693,9.00,113,0.00,0.0443,0.00235,31.9,1.00
1694,12.0,193,0.00,0.0507,0.00348,39.7,1.00
1696,9.00,156,0.00,0.0438,0.00293,31.2,1.00
1700,9.00,151,0.00,0.0366,0.00187,28.3,1.00
1703,15.0,263,0.00,0.0699,0.00470,49.4,1.00
1704,17.0,240,0.00,0.0634,0.00238,46.5,1.00
1710,15.0,209,0.00,0.0629,0.00640,40.6,1.00
1728,19.0,0.00,-,-,-,-,-
1734,10.0,142,0.00,0.0356,0.00196,30.0,1.00
1735,12.0,186,0.00,0.0471,0.00366,31.3,1.00
1737,8.00,85.0,0.00,0.0367,0.00611,21.1,1.00
1739,23.0,331,0.00,0.109,0.00425,78.4,1.00
1745,15.0,133,658,0.0487,0.00586,33.1,0.333
1754,15.0,242,0.00,0.0650,0.00418,40.3,1.00
1755,9.00,108,0.00,0.0476,0.00624,26.3,1.00
1759,15.0,227,0.00,0.0715,0.00711,47.0,1.00
1760,12.0,195,0.00,0.0475,0.00285,31.1,1.00
1763,20.0,259,8.76e-14,0.0877,0.00539,54.2,1.00
1764,13.0,157,0.534,0.0505,0.00677,28.1,0.846
1767,19.0,233,0.00,0.0692,0.00338,38.5,1.00
1773,19.0,319,0.00,0.0740,0.00597,92.5,1.00
1774,6.00,57.0,0.00,0.0201,0.00198,20.8,1.00
1775,23.0,442,0.00,0.158,0.00561,67.3,1.00
1780,13.0,196,0.00,0.0531,0.00240,54.7,1.00
1785,18.0,274,0.00,0.0707,0.00596,39.7,1.00
1789,23.0,383,0.00,0.113,0.00921,77.3,1.00
1793,12.0,130,0.00,0.0412,0.00269,26.2,1.00
1795,8.00,124,0.00,0.0479,0.00151,20.5,1.00
1798,27.0,422,0.704,0.131,0.00689,139,0.889
1801,21.0,341,0.00,0.0948,0.00520,71.4,1.00
1809,19.0,252,0.00,0.0696,0.00377,48.3,1.00
1810,4.00,36.0,0.00,0.00761,0.00188,11.6,1.00
1812,26.0,472,165,0.186,0.0122,77.0,0.846
1813,8.00,101,0.00,0.0357,0.00214,22.2,1.00
1820,10.0,139,0.00,0.0396,0.00236,25.0,1.00
1821,11.0,0.00,-,-,-,-,-
1828,15.0,232,0.00,0.115,0.0281,48.1,1.00
1830,9.00,108,0.00,0.0381,0.00276,24.8,1.00
1833,11.0,146,0.00,0.0503,0.00267,27.3,1.00
1834,14.0,197,0.00,0.0511,0.00235,42.5,1.00
1835,10.0,129,0.00,0.0404,0.00286,27.4,1.00
1836,12.0,198,0.00,0.0489,0.00461,67.5,1.00
1841,24.0,0.00,-,-,-,-,-
1842,11.0,0.00,-,-,-,-,-
1844,21.0,386,0.00,0.187,0.00994,71.8,1.00
1845,16.0,253,0.00,0.0600,0.00697,48.6,1.00
1849,13.0,173,0.00,0.0547,0.00806,35.2,1.00
1850,6.00,0.00,-,-,-,-,-
1851,11.0,138,0.00,0.0426,0.00230,31.5,1.00
1852,9.00,105,0.00,0.0391,0.00254,28.8,1.00
1856,23.0,388,0.00,0.111,0.00631,68.5,1.00
1858,16.0,256,0.00,0.0901,0.0102,49.4,1.00
1863,9.00,130,0.00,0.0541,0.00436,25.7,1.00
1871,11.0,159,0.00,0.0584,0.00238,28.9,1.00
1875,16.0,259,1.74e-13,0.0996,0.00828,57.2,1.00
1878,8.00,142,0.00,0.0593,0.00507,54.0,1.00
1887,16.0,198,0.00,0.0714,0.00299,62.0,1.00
1890,5.00,48.0,0.00,0.0312,0.00161,18.1,1.00
1895,29.0,498,0.00,0.217,0.00674,94.0,1.00
1896,22.0,0.00,-,-,-,-,-
1899,29.0,0.00,-,-,-,-,-
1900,18.0,302,69.3,0.0875,0.00465,56.4,0.944
1901,7.00,93.0,0.00,0.0308,0.00650,20.7,1.00
1906,13.0,198,0.00,0.0711,0.00649,35.9,1.00
1908,9.00,166,0.00,0.0506,0.00340,28.8,1.00
1909,4.00,31.0,0.00,0.0109,0.00154,13.2,1.00
1911,5.00,46.0,0.00,0.0139,0.00493,15.1,1.00
1918,11.0,139,0.00,0.0558,0.00810,31.5,1.00
1921,6.00,58.0,0.00,0.0501,0.00407,17.6,1.00
1923,12.0,161,0.00,0.0635,0.00761,31.7,1.00
1924,6.00,68.0,0.00,0.0282,0.00134,24.5,1.00
1925,9.00,98.0,2.41,0.0489,0.00414,22.9,0.778
1927,15.0,209,0.00,0.0688,0.00528,42.2,1.00
1931,9.00,105,0.00,0.0404,0.00192,25.9,1.00
1933,18.0,306,0.00,0.107,0.00636,54.9,1.00
1934,15.0,206,0.00,0.0685,0.00394,39.8,1.00
1952,10.0,135,0.00,0.0457,0.00437,28.0,1.00
1953,26.0,412,0.00,0.160,0.00961,133,1.00
1959,23.0,363,0.00,0.123,0.00929,87.8,1.00
1960,15.0,177,0.00,0.0806,0.00477,36.1,1.00
1961,11.0,138,0.00,0.0521,0.00253,28.5,1.00
1965,17.0,283,7.90e-15,0.112,0.00866,51.2,1.00
1967,10.0,142,0.00,0.0439,0.00193,29.6,1.00
1969,15.0,171,0.00,0.0724,0.00526,37.5,1.00
1975,10.0,0.00,-,-,-,-,-
1976,18.0,264,0.00,0.0961,0.00701,52.0,1.00
1982,19.0,284,0.00,0.0885,0.00360,61.9,1.00
1983,50.0,0.00,-,-,-,-,-
1985,13.0,160,344,0.0511,0.00613,27.8,0.923
1989,8.00,87.0,0.00,0.0306,0.00179,19.4,1.00
1990,16.0,226,0.00,0.0818,0.00528,45.1,1.00
2004,12.0,177,0.00,0.0436,0.00383,28.9,1.00
2005,19.0,287,0.00,0.0776,0.00434,44.2,1.00
2009,5.00,47.0,0.00,0.0131,0.00169,12.7,1.00
2010,12.0,175,0.00,0.0442,0.00522,29.0,1.00
2024,17.0,263,0.00,0.0671,0.00342,48.9,1.00
2025,8.00,131,0.00,0.0391,0.00292,21.7,1.00
2030,9.00,107,0.00,0.0346,0.00257,22.9,1.00
2033,58.0,0.00,-,-,-,-,-
2034,36.0,572,0.00,0.179,0.00856,99.0,1.00
2036,4.00,34.0,0.00,0.00904,0.00136,11.2,1.00
2044,5.00,43.0,0.00,0.0133,0.00302,12.1,1.00
2051,15.0,203,0.00,0.0550,0.00251,32.8,1.00
2069,5.00,64.0,0.00,0.0152,0.00246,14.0,1.00
2073,10.0,107,0.00,0.0331,0.00161,21.0,1.00
2080,14.0,198,0.978,0.0611,0.00488,32.2,0.786
2081,14.0,219,0.00,0.0576,0.00359,45.4,1.00
2085,6.00,60.0,0.00,0.0262,0.00271,16.2,1.00
2088,10.0,110,0.00,0.0404,0.00154,21.4,1.00
2093,42.0,791,2.18e-14,0.270,0.0128,125,1.00
2104,8.00,103,0.00,0.0325,0.00147,19.0,1.00
2106,9.00,107,0.00,0.0343,0.00195,19.9,1.00
2108,29.0,450,0.832,0.141,0.00806,71.4,0.793
2115,9.00,93.0,9.47e-15,0.0410,0.00363,19.2,1.00
2119,20.0,300,0.00,0.0766,0.00618,46.2,1.00
2133,9.00,108,0.00,0.0315,0.00191,20.4,1.00
2134,13.0,134,54.0,0.0609,0.00362,25.0,0.231
2146,12.0,141,0.00,0.0391,0.00191,26.8,1.00
2149,10.0,122,0.945,0.0414,0.00167,22.5,0.800
2152,39.0,601,0.586,0.232,0.00724,162,0.923
2154,12.0,201,0.00,0.0565,0.00512,31.5,1.00
2156,10.0,105,0.00,0.0366,0.00183,22.9,1.00
2157,14.0,0.00,-,-,-,-,-
2158,12.0,231,0.00,0.0754,0.00595,36.5,1.00
2160,6.00,0.00,-,-,-,-,-
2162,10.0,136,0.00,0.0472,0.00411,27.7,1.00
2163,9.00,159,0.00,0.0370,0.00258,28.4,1.00
2166,11.0,149,0.00,0.0378,0.00397,26.9,1.00
2169,5.00,46.0,0.00,0.0135,0.00481,12.6,1.00
2170,22.0,346,1.13,0.0953,0.00670,51.1,0.136
2172,25.0,341,0.598,0.107,0.0111,53.5,0.920
2173,15.0,0.00,-,-,-,-,-
2179,10.0,0.00,-,-,-,-,-
2181,16.0,215,0.00,0.0617,0.00317,37.4,1.00
2190,9.00,115,0.00,0.0430,0.00272,21.3,1.00
2193,12.0,143,0.00,0.0406,0.00176,26.3,1.00
2195,23.0,378,0.00,0.105,0.0110,55.1,1.00
2198,13.0,206,0.00,0.0577,0.00334,47.3,1.00
2201,10.0,0.00,-,-,-,-,-
2202,13.0,172,0.00,0.0505,0.00225,35.6,1.00
2207,18.0,277,0.00,0.0700,0.00614,40.7,1.00
2209,14.0,218,0.00,0.0583,0.00339,39.9,1.00
2211,17.0,267,0.00,0.0693,0.00473,49.5,1.00
2214,8.00,71.0,0.00,0.0272,0.00167,16.4,1.00
2217,12.0,0.00,-,-,-,-,-
2229,7.00,77.0,0.00,0.0417,0.00863,17.8,1.00
2241,16.0,231,0.00,0.103,0.00361,36.8,1.00
2246,12.0,171,0.00,0.0450,0.00383,35.6,1.00
2252,19.0,267,0.00,0.0658,0.00446,53.9,1.00
2256,5.00,48.0,0.00,0.0142,0.0130,15.5,1.00
2263,22.0,364,0.00,0.0954,0.00596,70.4,1.00
2264,16.0,238,0.00,0.0572,0.00242,47.6,1.00
2266,8.00,97.0,0.00,0.0352,0.00309,26.9,1.00
2270,18.0,235,0.00,0.0692,0.00346,38.6,1.00
2280,14.0,166,0.00,0.0538,0.00246,29.0,1.00
2282,12.0,174,0.00,0.0437,0.00338,27.9,1.00
2283,19.0,277,0.00,0.0750,0.00527,43.0,1.00
2285,43.0,0.00,-,-,-,-,-
2288,4.00,31.0,0.00,0.0103,0.00124,11.0,1.00
2289,12.0,215,0.00,0.0511,0.00443,31.4,1.00
2293,8.00,102,0.00,0.0362,0.00535,21.1,1.00
2294,11.0,139,0.00,0.0374,0.00333,24.5,1.00
2298,15.0,237,0.00,0.127,0.00973,39.3,1.00
4,9.00,126,0.00,0.0423,0.00205,37.0,1.00
6,6.00,0.00,-,-,-,-,-
12,22.0,444,0.00,0.160,0.0124,97.3,1.00
20,18.0,284,0.00,0.0827,0.00842,52.1,1.00
21,6.00,60.0,0.00,0.0247,0.00312,18.3,1.00
24,10.0,177,0.00,0.0846,0.00672,33.9,1.00
27,34.0,522,0.513,0.162,0.00795,92.1,0.941
30,13.0,275,0.00,0.183,0.00884,43.6,1.00
37,11.0,142,0.00,0.0521,0.00161,55.3,1.00
40,9.00,135,0.00,0.0556,0.00529,45.2,1.00
46,21.0,354,0.00,0.0876,0.00550,63.1,1.00
52,7.00,73.0,0.00,0.0275,0.00368,18.8,1.00
54,12.0,155,0.00,0.0748,0.00637,31.4,1.00
56,11.0,159,0.00,0.0443,0.00319,40.5,1.00
61,14.0,208,0.350,0.0679,0.00679,54.7,0.929
66,14.0,204,0.00,0.0542,0.00459,41.1,1.00
70,12.0,197,0.00,0.0512,0.00449,31.8,1.00
73,14.0,0.00,-,-,-,-,-
74,15.0,314,0.00,0.0637,0.00334,51.6,1.00
82,12.0,156,1.18,0.0528,0.00882,35.1,0.250
88,11.0,191,0.00,0.0498,0.00603,27.9,1.00
89,4.00,36.0,0.00,0.00908,0.00166,11.3,1.00
91,9.00,0.00,-,-,-,-,-
93,14.0,199,0.350,0.0512,0.00585,58.5,0.929
95,9.00,0.00,-,-,-,-,-
98,4.00,32.0,0.00,0.00838,0.00193,12.4,1.00
106,11.0,155,0.00,0.0437,0.00369,27.2,1.00
107,12.0,131,0.00,0.0405,0.00246,29.3,1.00
109,12.0,162,0.00,0.0402,0.00277,27.6,1.00
111,21.0,422,0.00,0.0965,0.00515,56.3,1.00
112,12.0,161,0.00,0.0385,0.00276,26.5,1.00
114,18.0,294,0.00,0.0743,0.00471,78.0,1.00
133,15.0,270,0.00,0.0638,0.00361,42.2,1.00
138,6.00,57.0,227,0.0180,0.00316,13.2,0.833
145,6.00,0.00,-,-,-,-,-
146,6.00,0.00,-,-,-,-,-
148,15.0,0.00,-,-,-,-,-
162,12.0,174,1.18,0.0460,0.00316,48.6,0.500
164,11.0,121,0.00,0.0827,0.00957,36.2,1.00
168,19.0,0.00,-,-,-,-,-
170,13.0,166,219,0.0589,0.00967,33.8,0.846
171,27.0,513,0.00,0.161,0.00691,85.8,1.00
172,14.0,0.00,-,-,-,-,-
180,8.00,118,0.00,0.0301,0.00369,22.6,1.00
184,28.0,0.00,-,-,-,-,-
186,13.0,0.00,-,-,-,-,-
187,22.0,371,0.00,0.109,0.00707,82.0,1.00
193,11.0,119,172,0.0463,0.00550,28.9,0.909
197,8.00,124,0.00,0.0434,0.00245,25.4,1.00
199,11.0,137,0.00,0.0396,0.00235,32.2,1.00
201,11.0,182,0.00,0.0691,0.00436,30.4,1.00
204,17.0,0.00,-,-,-,-,-
215,8.00,98.0,0.00,0.0356,0.00526,24.3,1.00
218,6.00,70.0,0.00,0.0250,0.00104,16.2,1.00
221,10.0,129,0.00,0.0416,0.00236,26.6,1.00
222,9.00,127,0.00,0.0508,0.00298,25.5,1.00
224,3.00,19.0,0.00,0.00384,0.00333,13.4,1.00
231,16.0,207,0.00,0.0625,0.00343,50.3,1.00
234,13.0,173,0.00,0.0594,0.00698,33.2,1.00
235,9.00,117,0.00,0.0370,0.00250,24.4,1.00
243,10.0,122,0.00,0.0381,0.00425,24.4,1.00
246,13.0,178,0.00,0.0583,0.00351,40.1,1.00
250,55.0,0.00,-,-,-,-,-
254,14.0,204,6.79e-14,0.0696,0.0101,36.4,1.00
255,14.0,200,0.00,0.0638,0.00361,34.4,1.00
256,13.0,186,0.00,0.0605,0.00981,34.9,1.00
258,6.00,0.00,-,-,-,-,-
266,9.00,152,0.00,0.0415,0.00498,31.4,1.00
271,34.0,645,3.38e-14,0.214,0.0116,111,1.00
274,8.00,116,0.00,0.0513,0.00815,25.3,1.00
276,55.0,733,0.494,0.369,0.0137,148,0.945
277,9.00,107,0.00,0.0680,0.00512,34.7,1.00
281,12.0,163,0.00,0.0447,0.00275,44.9,1.00
282,13.0,164,0.00,0.0981,0.00312,31.9,1.00
283,19.0,288,145,0.0805,0.00422,78.2,0.895
288,14.0,184,0.00,0.0484,0.00388,39.7,1.00
289,15.0,253,0.00,0.0646,0.00325,41.5,1.00
291,12.0,173,0.00,0.301,0.0176,37.2,1.00
298,14.0,200,0.00,0.0627,0.00634,57.9,1.00
301,7.00,91.0,0.00,0.0238,0.00598,20.1,1.00
302,7.00,83.0,0.00,0.0280,0.00462,17.9,1.00
304,12.0,173,1.18,0.0482,0.00342,42.0,0.250
308,11.0,141,0.00,0.0450,0.00302,36.6,1.00
314,48.0,773,1.00e-13,0.327,0.0130,143,1.00
315,4.00,35.0,0.00,0.00993,0.00143,11.9,1.00
317,11.0,152,0.00,0.0443,0.00270,25.9,1.00
322,12.0,238,0.00,0.0592,0.00417,39.8,1.00
325,12.0,0.00,-,-,-,-,-
327,13.0,162,0.00,0.0485,0.00443,32.2,1.00
328,3.00,19.0,0.00,0.00521,0.00189,11.9,1.00
331,16.0,259,0.00,0.0635,0.00422,44.7,1.00
336,8.00,132,0.00,0.0468,0.00226,22.9,1.00
341,6.00,45.0,0.00,0.0192,0.00147,13.9,1.00
350,11.0,195,0.00,0.0432,0.00379,31.2,1.00
351,13.0,173,0.00,0.0488,0.00306,35.4,1.00
362,22.0,370,0.00,0.110,0.00915,60.2,1.00
367,23.0,355,0.00,0.100,0.0122,65.0,1.00
372,4.00,38.0,0.00,0.00660,0.00138,12.0,1.00
375,41.0,770,0.00,0.288,0.0121,126,1.00
385,6.00,0.00,-,-,-,-,-
386,15.0,238,0.00,0.257,0.00550,48.8,1.00
396,18.0,266,0.00,0.145,0.00617,60.7,1.00
398,14.0,193,0.00,0.0627,0.00380,39.7,1.00
402,12.0,172,0.00,0.0420,0.00228,34.5,1.00
405,22.0,366,0.00,0.112,0.00778,90.8,1.00
408,13.0,196,0.00,0.0485,0.00356,36.5,1.00
409,26.0,362,0.718,0.134,0.00384,62.9,0.885
410,21.0,289,0.00,0.0920,0.00510,49.8,1.00
411,15.0,221,0.00,0.104,0.00504,38.1,1.00
413,10.0,110,0.00,0.0387,0.00307,22.6,1.00
414,12.0,129,0.00,0.0632,0.00257,33.7,1.00
415,12.0,171,0.00,0.0506,0.00534,30.6,1.00
416,34.0,537,0.513,0.155,0.00818,117,0.941
431,16.0,210,0.00,0.0641,0.00282,39.5,1.00
434,10.0,122,0.00,0.0415,0.00620,24.1,1.00
436,15.0,259,0.00,0.0841,0.00537,41.3,1.00
437,10.0,139,0.00,0.0447,0.00172,26.2,1.00
439,18.0,259,0.00,0.136,0.00545,47.1,1.00
443,7.00,69.0,0.00,0.0251,0.00677,19.2,1.00
445,22.0,342,0.00,0.0876,0.00509,140,1.00
449,11.0,203,0.00,0.0464,0.00347,35.2,1.00
450,3.00,19.0,0.00,0.00620,0.00611,9.58,1.00
452,8.00,128,0.00,0.0412,0.00163,30.9,1.00
453,11.0,138,0.00,0.0537,0.00561,33.4,1.00
459,22.0,364,0.00,0.0953,0.00648,66.8,1.00
460,13.0,225,0.829,0.0857,0.00449,57.1,0.846
462,17.0,272,0.00,0.0697,0.00431,58.3,1.00
463,13.0,172,0.00,0.0477,0.00172,31.4,1.00
464,41.0,513,0.467,0.253,0.00777,94.1,0.951
467,16.0,0.00,-,-,-,-,-
474,11.0,0.00,-,-,-,-,-
475,9.00,154,0.00,0.0338,0.00227,30.4,1.00
476,15.0,215,220,0.0607,0.00399,35.6,0.867
477,9.00,139,0.00,0.0502,0.00347,24.6,1.00
480,11.0,133,0.00,0.0514,0.00539,26.9,1.00
481,17.0,247,0.00,0.126,0.00748,49.8,1.00
488,7.00,72.0,0.00,0.0370,0.00501,22.5,1.00
489,11.0,125,0.00,0.0370,0.00143,30.8,1.00
491,13.0,179,0.00,0.0516,0.00476,31.9,1.00
494,13.0,173,0.00,0.105,0.00698,36.2,1.00
503,13.0,179,0.829,0.109,0.00367,35.5,0.846
507,9.00,0.00,-,-,-,-,-
510,9.00,131,0.00,0.0326,0.00390,27.0,1.00
511,9.00,119,0.00,0.0452,0.00402,21.5,1.00
512,12.0,202,0.00,0.0517,0.00466,31.6,1.00
516,15.0,220,0.00,0.0616,0.00318,79.5,1.00
524,38.0,557,0.485,0.240,0.0110,155,0.947
529,10.0,147,0.00,0.0628,0.00530,28.6,1.00
531,24.0,329,0.00,0.103,0.0117,56.3,1.00
540,4.00,36.0,0.00,0.00856,0.00239,11.1,1.00
542,15.0,0.00,-,-,-,-,-
544,10.0,138,0.00,0.0531,0.00146,32.5,1.00
546,17.0,271,0.00,0.0657,0.00493,49.2,1.00
547,7.00,85.0,0.00,0.0733,0.00494,24.4,1.00
552,7.00,108,0.00,0.0215,0.00427,20.9,1.00
557,6.00,72.0,0.00,0.0185,0.00221,16.7,1.00
565,5.00,47.0,0.00,0.0121,0.00391,16.0,1.00
567,41.0,0.00,-,-,-,-,-
569,9.00,109,0.00,0.0383,0.00173,32.7,1.00
571,6.00,0.00,-,-,-,-,-
578,11.0,201,0.00,0.0488,0.00263,31.8,1.00
581,17.0,321,0.00,0.131,0.0103,55.5,1.00
583,16.0,245,0.00,0.0607,0.00471,39.6,1.00
585,14.0,0.00,-,-,-,-,-
586,20.0,0.00,-,-,-,-,-
589,16.0,201,0.00,0.0561,0.00587,46.5,1.00
591,6.00,58.0,0.00,0.0284,0.00264,14.1,1.00
595,12.0,206,0.00,0.0497,0.00243,31.5,1.00
597,12.0,231,0.00,0.0550,0.00688,32.3,1.00
598,25.0,449,0.00,0.133,0.00576,82.9,1.00
603,12.0,166,0.00,0.0577,0.00221,29.8,1.00
606,17.0,252,0.888,0.0741,0.00281,43.8,0.824
609,30.0,470,0.546,0.128,0.00636,75.6,0.933
618,7.00,91.0,0.00,0.0277,0.00491,19.7,1.00
621,23.0,397,0.00,0.0928,0.00888,63.2,1.00
625,5.00,45.0,0.00,0.0186,0.00411,13.8,1.00
630,7.00,70.0,0.00,0.0242,0.00398,17.1,1.00
632,13.0,180,137,0.0470,0.00261,29.6,0.846
633,16.0,269,0.00,0.0836,0.00484,46.8,1.00
640,22.0,322,0.00,0.124,0.00555,51.9,1.00
641,15.0,222,0.00,0.0567,0.00341,37.6,1.00
649,27.0,0.00,-,-,-,-,-
650,15.0,252,0.00,0.0869,0.00596,46.5,1.00
657,12.0,183,0.00,0.0535,0.00554,33.5,1.00
663,10.0,116,0.00,0.0344,0.00242,24.3,1.00
664,8.00,0.00,-,-,-,-,-
669,15.0,163,0.00,0.0517,0.00415,38.1,1.00
673,6.00,64.0,0.00,0.0258,0.00374,16.6,1.00
682,10.0,151,0.00,0.0401,0.00193,26.8,1.00
684,10.0,128,0.00,0.0394,0.00213,24.3,1.00
687,12.0,173,0.00,0.0495,0.00402,30.0,1.00
690,47.0,768,0.00,0.288,0.0124,146,1.00
694,32.0,577,0.528,0.159,0.00579,93.6,0.938
705,21.0,319,0.652,0.0942,0.00738,49.2,0.905
706,14.0,214,9.50e-16,0.0542,0.00363,46.4,1.00
709,11.0,171,0.00,0.0540,0.00429,29.4,1.00
712,16.0,0.00,-,-,-,-,-
715,16.0,0.00,-,-,-,-,-
717,14.0,0.00,-,-,-,-,-
719,19.0,353,0.00,0.0836,0.00627,60.3,1.00
721,6.00,59.0,0.00,0.0269,0.00332,16.2,1.00
723,10.0,0.00,-,-,-,-,-
728,15.0,192,0.00,0.0555,0.00387,36.6,1.00
730,9.00,0.00,-,-,-,-,-
732,14.0,223,0.00,0.0695,0.00373,86.9,1.00
737,15.0,212,0.00,0.0557,0.00461,40.1,1.00
738,11.0,147,0.00,0.0408,0.00296,25.5,1.00
745,8.00,0.00,-,-,-,-,-
757,17.0,221,0.00,0.0730,0.00366,53.8,1.00
761,6.00,0.00,-,-,-,-,-
770,9.00,107,0.00,0.0337,0.00314,23.2,1.00
771,25.0,433,0.00,0.114,0.00766,63.2,1.00
774,14.0,215,0.00,0.0596,0.00268,33.3,1.00
775,27.0,385,0.00,0.157,0.0111,114,1.00
780,18.0,278,151,0.0857,0.00314,46.3,0.944
783,6.00,69.0,0.00,0.0228,0.00248,14.9,1.00
785,13.0,184,0.00,0.0541,0.00427,28.4,1.00
786,14.0,196,0.00,0.0582,0.00519,32.9,1.00
790,15.0,256,0.00,0.0634,0.00532,38.7,1.00
792,6.00,0.00,-,-,-,-,-
798,14.0,174,0.00,0.0680,0.00242,33.8,1.00
815,7.00,76.0,0.00,0.0185,0.00566,22.2,1.00
823,18.0,293,69.3,0.0629,0.00475,44.6,0.944
824,10.0,161,0.00,0.191,0.00199,25.2,1.00
825,17.0,273,0.00,0.0635,0.00532,47.5,1.00
831,16.0,262,0.00,0.0900,0.00295,37.8,1.00
832,25.0,0.00,-,-,-,-,-
838,8.00,122,0.00,0.0311,0.00243,22.0,1.00
842,12.0,173,0.00,0.0412,0.00170,27.1,1.00
843,18.0,275,1.69e-13,0.0714,0.00430,42.7,1.00
848,5.00,55.0,0.00,0.0141,0.00304,12.4,1.00
850,19.0,281,0.00,0.0682,0.00304,48.8,1.00
851,8.00,101,0.00,0.0348,0.00343,23.1,1.00
852,14.0,213,0.00,0.0567,0.00207,32.8,1.00
858,10.0,118,0.00,0.0348,0.00181,21.6,1.00
863,16.0,0.00,-,-,-,-,-
866,8.00,89.0,0.00,0.0451,0.00299,19.7,1.00
870,14.0,0.00,-,-,-,-,-
877,13.0,187,0.00,0.0469,0.00490,37.6,1.00
882,3.00,19.0,0.00,0.00466,0.00194,9.04,1.00
885,9.00,0.00,-,-,-,-,-
889,31.0,387,0.537,0.143,0.00730,80.3,0.935
891,9.00,112,0.00,0.0299,0.00137,20.4,1.00
894,9.00,150,0.00,0.0314,0.00186,22.1,1.00
898,21.0,277,0.00,0.0716,0.00537,54.6,1.00
899,10.0,124,0.00,0.0469,0.00481,25.0,1.00
902,14.0,196,0.00,0.109,0.00819,37.8,1.00
904,14.0,192,0.00,0.0527,0.00555,34.1,1.00
910,14.0,198,0.00,0.0677,0.00397,34.4,1.00
911,12.0,189,0.863,0.0502,0.00423,36.6,0.833
915,17.0,211,0.00,0.0661,0.00249,38.0,1.00
923,9.00,110,0.00,0.0346,0.00330,23.9,1.00
925,16.0,220,7.68e-14,0.104,0.00502,45.5,1.00
927,16.0,235,0.00,0.112,0.0104,50.4,1.00
932,14.0,199,0.00,0.0594,0.00387,52.4,1.00
938,6.00,0.00,-,-,-,-,-
942,12.0,155,0.00,0.0416,0.00324,35.9,1.00
946,10.0,159,0.00,0.0400,0.00146,27.4,1.00
949,9.00,121,0.00,0.0381,0.00376,21.9,1.00
952,8.00,108,0.00,0.0315,0.00187,19.2,1.00
953,34.0,586,0.513,0.333,0.0157,101,0.941
954,9.00,116,0.00,0.0441,0.00392,26.1,1.00
956,12.0,173,0.00,0.0613,0.00394,39.1,1.00
958,9.00,91.0,0.00,0.0301,0.00181,19.0,1.00
959,16.0,213,0.00,0.0629,0.00825,37.0,1.00
961,16.0,250,0.00,0.0792,0.00411,41.8,1.00
966,15.0,0.00,-,-,-,-,-
971,23.0,366,0.00,0.0941,0.00754,67.7,1.00
972,15.0,210,0.00,0.0534,0.00665,34.4,1.00
982,14.0,225,0.00,0.0577,0.00306,41.2,1.00
983,11.0,0.00,-,-,-,-,-
986,12.0,145,0.00,0.0577,0.00322,52.3,1.00
989,20.0,0.00,-,-,-,-,-
992,12.0,208,0.00,0.0460,0.00604,68.7,1.00
996,11.0,138,0.00,0.0422,0.00293,32.1,1.00
1001,16.0,201,0.00,0.0882,0.00352,52.0,1.00
1003,16.0,242,0.00,0.0960,0.00768,65.0,1.00
1004,15.0,219,0.00,0.0597,0.00623,46.8,1.00
1010,13.0,224,0.00,0.142,0.0190,58.0,1.00
1013,14.0,0.00,-,-,-,-,-
1014,12.0,160,0.00,0.0486,0.00228,38.3,1.00
1015,18.0,271,3.24e-14,0.0904,0.00374,65.3,1.00
1018,9.00,166,0.00,0.0510,0.00666,34.0,1.00
1030,22.0,342,0.00,0.0742,0.00860,64.2,1.00
1034,12.0,217,0.00,0.0549,0.00478,36.6,1.00
1036,33.0,608,0.520,0.330,0.00862,124,0.939
1041,10.0,121,0.00,0.0353,0.00218,29.6,1.00
1042,25.0,416,0.00,0.208,0.00882,79.6,1.00
1043,14.0,190,0.00,0.0531,0.00528,84.5,1.00
1045,10.0,198,0.00,0.0513,0.00197,39.7,1.00
1046,30.0,625,0.00,0.318,0.0152,105,1.00
1047,10.0,104,1.39,0.0365,0.00309,31.3,0.100
1048,26.0,449,0.00,0.158,0.0188,106,1.00
1051,11.0,197,0.00,0.0557,0.00359,35.0,1.00
1052,11.0,125,0.00,0.0395,0.00214,36.2,1.00
1059,24.0,434,0.610,0.118,0.00550,108,0.917
1067,9.00,0.00,-,-,-,-,-
1069,13.0,0.00,-,-,-,-,-
1071,9.00,139,0.00,0.0595,0.00346,25.0,1.00
1074,21.0,267,0.00,0.0974,0.00559,52.3,1.00
1075,19.0,306,0.00,0.0992,0.00502,50.8,1.00
1076,36.0,651,0.498,0.237,0.00836,116,0.944
1082,21.0,361,1.14e-13,0.104,0.00447,59.5,1.00
1089,18.0,0.00,-,-,-,-,-
1091,13.0,161,0.00,0.0579,0.00219,58.9,1.00
1092,9.00,0.00,-,-,-,-,-
1102,15.0,223,0.00,0.0680,0.00321,49.6,1.00
1108,8.00,129,0.00,0.0402,0.00361,30.7,1.00
1117,6.00,59.0,0.00,0.0238,0.00252,16.0,1.00
1121,9.00,91.0,9.98e-14,0.0391,0.00474,20.2,1.00
1125,16.0,200,0.00,0.0578,0.00237,49.2,1.00
1127,21.0,394,0.00,0.110,0.00660,62.4,1.00
1130,11.0,206,0.00,0.0577,0.00282,36.4,1.00
1132,17.0,226,0.00,0.0672,0.00488,40.6,1.00
1138,13.0,200,0.00,0.0493,0.00746,34.6,1.00
